# Time	E	I	Z
1.062699999999999960e+02 9.999999999758747427e-01 9.999997663328579200e-01 9.999993053097697704e-01
1.062750000000000057e+02 9.999999999758804048e-01 9.999997663650090907e-01 9.999993053730283910e-01
1.062800000000000011e+02 9.999999999758859559e-01 9.999997663970564554e-01 9.999993054360847289e-01
1.062849999999999966e+02 9.999999999758915070e-01 9.999997664290000143e-01 9.999993054989387842e-01
1.062900000000000063e+02 9.999999999758970581e-01 9.999997664608398784e-01 9.999993055615904458e-01
1.062950000000000017e+02 9.999999999759026093e-01 9.999997664925759366e-01 9.999993056240397138e-01
1.062999999999999972e+02 9.999999999759081604e-01 9.999997665242081890e-01 9.999993056862865881e-01
1.063050000000000068e+02 9.999999999759137115e-01 9.999997665557365245e-01 9.999993057483309578e-01
1.063100000000000023e+02 9.999999999759191516e-01 9.999997665871610542e-01 9.999993058101727117e-01
1.063149999999999977e+02 9.999999999759245917e-01 9.999997666184817779e-01 9.999993058718119610e-01
1.063200000000000074e+02 9.999999999759300318e-01 9.999997666496985849e-01 9.999993059332484835e-01
1.063250000000000028e+02 9.999999999759354719e-01 9.999997666808115859e-01 9.999993059944823903e-01
1.063299999999999983e+02 9.999999999759409119e-01 9.999997667118206701e-01 9.999993060555135704e-01
1.063350000000000080e+02 9.999999999759463520e-01 9.999997667427258374e-01 9.999993061163419128e-01
1.063400000000000034e+02 9.999999999759516811e-01 9.999997667735270879e-01 9.999993061769674174e-01
1.063449999999999989e+02 9.999999999759570102e-01 9.999997668042244214e-01 9.999993062373900843e-01
1.063500000000000085e+02 9.999999999759623392e-01 9.999997668348178381e-01 9.999993062976098024e-01
1.063550000000000040e+02 9.999999999759676683e-01 9.999997668653073379e-01 9.999993063576265717e-01
1.063599999999999994e+02 9.999999999759729974e-01 9.999997668956929209e-01 9.999993064174402813e-01
1.063650000000000091e+02 9.999999999759783265e-01 9.999997669259744759e-01 9.999993064770509310e-01
1.063700000000000045e+02 9.999999999759835445e-01 9.999997669561521141e-01 9.999993065364585210e-01
1.063750000000000000e+02 9.999999999759887626e-01 9.999997669862257244e-01 9.999993065956629401e-01
1.063799999999999955e+02 9.999999999759939806e-01 9.999997670161954177e-01 9.999993066546641884e-01
1.063850000000000051e+02 9.999999999759991987e-01 9.999997670460610832e-01 9.999993067134621549e-01
1.063900000000000006e+02 9.999999999760044167e-01 9.999997670758227208e-01 9.999993067720568396e-01
1.063949999999999960e+02 9.999999999760096348e-01 9.999997671054803305e-01 9.999993068304482424e-01
1.064000000000000057e+02 9.999999999760147418e-01 9.999997671350339123e-01 9.999993068886362524e-01
1.064050000000000011e+02 9.999999999760198488e-01 9.999997671644834663e-01 9.999993069466208695e-01
1.064099999999999966e+02 9.999999999760249558e-01 9.999997671938289923e-01 9.999993070044019827e-01
1.064150000000000063e+02 9.999999999760300629e-01 9.999997672230703794e-01 9.999993070619795921e-01
1.064200000000000017e+02 9.999999999760351699e-01 9.999997672522077385e-01 9.999993071193536975e-01
1.064249999999999972e+02 9.999999999760402769e-01 9.999997672812409588e-01 9.999993071765241881e-01
1.064300000000000068e+02 9.999999999760452729e-01 9.999997673101701512e-01 9.999993072334909527e-01
1.064350000000000023e+02 9.999999999760502689e-01 9.999997673389952046e-01 9.999993072902541025e-01
1.064399999999999977e+02 9.999999999760552649e-01 9.999997673677161192e-01 9.999993073468135263e-01
1.064450000000000074e+02 9.999999999760602609e-01 9.999997673963328948e-01 9.999993074031691132e-01
1.064500000000000028e+02 9.999999999760652569e-01 9.999997674248455315e-01 9.999993074593209741e-01
1.064549999999999983e+02 9.999999999760702529e-01 9.999997674532540293e-01 9.999993075152688871e-01
1.064600000000000080e+02 9.999999999760751379e-01 9.999997674815583881e-01 9.999993075710129631e-01
1.064650000000000034e+02 9.999999999760800229e-01 9.999997675097584970e-01 9.999993076265530911e-01
1.064699999999999989e+02 9.999999999760849079e-01 9.999997675378544670e-01 9.999993076818892712e-01
1.064750000000000085e+02 9.999999999760897929e-01 9.999997675658462981e-01 9.999993077370213923e-01
1.064800000000000040e+02 9.999999999760946778e-01 9.999997675937338792e-01 9.999993077919494544e-01
1.064849999999999994e+02 9.999999999760995628e-01 9.999997676215172104e-01 9.999993078466733465e-01
1.064900000000000091e+02 9.999999999761043368e-01 9.999997676491964027e-01 9.999993079011930686e-01
1.064950000000000045e+02 9.999999999761091107e-01 9.999997676767713450e-01 9.999993079555086206e-01
1.065000000000000000e+02 9.999999999761138847e-01 9.999997677042420374e-01 9.999993080096200027e-01
1.065049999999999955e+02 9.999999999761186587e-01 9.999997677316084799e-01 9.999993080635271037e-01
1.065100000000000051e+02 9.999999999761234326e-01 9.999997677588706724e-01 9.999993081172298126e-01
1.065150000000000006e+02 9.999999999761282066e-01 9.999997677860286149e-01 9.999993081707282405e-01
1.065199999999999960e+02 9.999999999761328695e-01 9.999997678130821965e-01 9.999993082240221653e-01
1.065250000000000057e+02 9.999999999761375324e-01 9.999997678400315282e-01 9.999993082771116981e-01
1.065300000000000011e+02 9.999999999761421954e-01 9.999997678668766099e-01 9.999993083299967278e-01
1.065349999999999966e+02 9.999999999761468583e-01 9.999997678936173306e-01 9.999993083826772544e-01
1.065400000000000063e+02 9.999999999761515213e-01 9.999997679202536904e-01 9.999993084351532779e-01
1.065450000000000017e+02 9.999999999761561842e-01 9.999997679467858003e-01 9.999993084874246874e-01
1.065499999999999972e+02 9.999999999761608471e-01 9.999997679732135492e-01 9.999993085394913717e-01
1.065550000000000068e+02 9.999999999761653990e-01 9.999997679995369371e-01 9.999993085913534419e-01
1.065600000000000023e+02 9.999999999761699510e-01 9.999997680257559640e-01 9.999993086430107869e-01
1.065649999999999977e+02 9.999999999761745029e-01 9.999997680518706300e-01 9.999993086944632958e-01
1.065700000000000074e+02 9.999999999761790548e-01 9.999997680778809350e-01 9.999993087457110796e-01
1.065750000000000028e+02 9.999999999761836067e-01 9.999997681037868791e-01 9.999993087967540273e-01
1.065799999999999983e+02 9.999999999761881586e-01 9.999997681295884622e-01 9.999993088475920278e-01
1.065850000000000080e+02 9.999999999761925995e-01 9.999997681552855733e-01 9.999993088982251921e-01
1.065900000000000034e+02 9.999999999761970404e-01 9.999997681808783234e-01 9.999993089486534092e-01
1.065949999999999989e+02 9.999999999762014813e-01 9.999997682063666016e-01 9.999993089988765682e-01
1.066000000000000085e+02 9.999999999762059222e-01 9.999997682317505188e-01 9.999993090488946690e-01
1.066050000000000040e+02 9.999999999762103631e-01 9.999997682570299640e-01 9.999993090987077116e-01
1.066099999999999994e+02 9.999999999762148040e-01 9.999997682822049372e-01 9.999993091483156959e-01
1.066150000000000091e+02 9.999999999762191338e-01 9.999997683072754384e-01 9.999993091977185111e-01
1.066200000000000045e+02 9.999999999762234637e-01 9.999997683322414677e-01 9.999993092469161571e-01
1.066250000000000000e+02 9.999999999762277936e-01 9.999997683571030249e-01 9.999993092959086338e-01
1.066299999999999955e+02 9.999999999762321234e-01 9.999997683818601102e-01 9.999993093446958303e-01
1.066350000000000051e+02 9.999999999762364533e-01 9.999997684065127235e-01 9.999993093932777466e-01
1.066400000000000006e+02 9.999999999762407832e-01 9.999997684310608648e-01 9.999993094416542716e-01
1.066449999999999960e+02 9.999999999762450020e-01 9.999997684555045341e-01 9.999993094898254054e-01
1.066500000000000057e+02 9.999999999762492209e-01 9.999997684798436204e-01 9.999993095377911478e-01
1.066550000000000011e+02 9.999999999762534397e-01 9.999997685040782347e-01 9.999993095855514991e-01
1.066599999999999966e+02 9.999999999762576586e-01 9.999997685282082660e-01 9.999993096331063480e-01
1.066650000000000063e+02 9.999999999762618774e-01 9.999997685522338253e-01 9.999993096804556947e-01
1.066700000000000017e+02 9.999999999762660963e-01 9.999997685761548016e-01 9.999993097275995391e-01
1.066749999999999972e+02 9.999999999762702041e-01 9.999997685999711949e-01 9.999993097745377701e-01
1.066800000000000068e+02 9.999999999762743119e-01 9.999997686236830052e-01 9.999993098212703879e-01
1.066850000000000023e+02 9.999999999762784197e-01 9.999997686472902325e-01 9.999993098677972814e-01
1.066899999999999977e+02 9.999999999762825276e-01 9.999997686707928768e-01 9.999993099141185615e-01
1.066950000000000074e+02 9.999999999762866354e-01 9.999997686941909381e-01 9.999993099602341173e-01
1.067000000000000028e+02 9.999999999762907432e-01 9.999997687174844163e-01 9.999993100061438378e-01
1.067049999999999983e+02 9.999999999762947400e-01 9.999997687406733116e-01 9.999993100518478339e-01
1.067100000000000080e+02 9.999999999762987368e-01 9.999997687637576238e-01 9.999993100973459947e-01
1.067150000000000034e+02 9.999999999763027336e-01 9.999997687867372420e-01 9.999993101426383202e-01
1.067199999999999989e+02 9.999999999763067304e-01 9.999997688096122772e-01 9.999993101877246993e-01
1.067250000000000085e+02 9.999999999763107272e-01 9.999997688323826184e-01 9.999993102326051320e-01
1.067300000000000040e+02 9.999999999763147240e-01 9.999997688550483765e-01 9.999993102772796183e-01
1.067349999999999994e+02 9.999999999763186098e-01 9.999997688776094407e-01 9.999993103217481583e-01
1.067400000000000091e+02 9.999999999763224956e-01 9.999997689000659218e-01 9.999993103660106408e-01
1.067450000000000045e+02 9.999999999763263814e-01 9.999997689224177089e-01 9.999993104100670660e-01
1.067500000000000000e+02 9.999999999763302672e-01 9.999997689446648019e-01 9.999993104539173228e-01
1.067549999999999955e+02 9.999999999763341529e-01 9.999997689668072010e-01 9.999993104975615221e-01
1.067600000000000051e+02 9.999999999763380387e-01 9.999997689888449059e-01 9.999993105409995531e-01
1.067650000000000006e+02 9.999999999763418135e-01 9.999997690107779169e-01 9.999993105842313046e-01
1.067699999999999960e+02 9.999999999763455882e-01 9.999997690326062338e-01 9.999993106272568877e-01
1.067750000000000057e+02 9.999999999763493630e-01 9.999997690543298567e-01 9.999993106700761913e-01
1.067800000000000011e+02 9.999999999763531378e-01 9.999997690759486746e-01 9.999993107126892156e-01
1.067849999999999966e+02 9.999999999763569125e-01 9.999997690974627984e-01 9.999993107550958493e-01
1.067900000000000063e+02 9.999999999763606873e-01 9.999997691188722282e-01 9.999993107972960926e-01
1.067950000000000017e+02 9.999999999763643510e-01 9.999997691401768529e-01 9.999993108392899455e-01
1.067999999999999972e+02 9.999999999763680147e-01 9.999997691613767836e-01 9.999993108810774078e-01
1.068050000000000068e+02 9.999999999763716785e-01 9.999997691824719093e-01 9.999993109226584798e-01
1.068100000000000023e+02 9.999999999763753422e-01 9.999997692034622299e-01 9.999993109640330502e-01
1.068149999999999977e+02 9.999999999763790060e-01 9.999997692243478564e-01 9.999993110052010081e-01
1.068200000000000074e+02 9.999999999763826697e-01 9.999997692451286779e-01 9.999993110461624646e-01
1.068250000000000028e+02 9.999999999763862224e-01 9.999997692658046944e-01 9.999993110869173085e-01
1.068299999999999983e+02 9.999999999763897751e-01 9.999997692863759058e-01 9.999993111274655400e-01
1.068350000000000080e+02 9.999999999763933278e-01 9.999997693068423121e-01 9.999993111678071589e-01
1.068400000000000034e+02 9.999999999763968805e-01 9.999997693272039134e-01 9.999993112079420543e-01
1.068449999999999989e+02 9.999999999764004333e-01 9.999997693474607097e-01 9.999993112478703372e-01
1.068500000000000085e+02 9.999999999764039860e-01 9.999997693676127009e-01 9.999993112875918966e-01
1.068550000000000040e+02 9.999999999764074277e-01 9.999997693876597760e-01 9.999993113271066214e-01
1.068599999999999994e+02 9.999999999764108694e-01 9.999997694076020460e-01 9.999993113664145117e-01
1.068650000000000091e+02 9.999999999764143110e-01 9.999997694274395110e-01 9.999993114055156784e-01
1.068700000000000045e+02 9.999999999764177527e-01 9.999997694471720600e-01 9.999993114444098996e-01
1.068750000000000000e+02 9.999999999764211944e-01 9.999997694667998038e-01 9.999993114830972862e-01
1.068799999999999955e+02 9.999999999764246361e-01 9.999997694863226316e-01 9.999993115215777273e-01
1.068850000000000051e+02 9.999999999764279668e-01 9.999997695057405434e-01 9.999993115598512228e-01
1.068900000000000006e+02 9.999999999764312975e-01 9.999997695250536500e-01 9.999993115979177727e-01
1.068949999999999960e+02 9.999999999764346281e-01 9.999997695442618406e-01 9.999993116357773770e-01
1.069000000000000057e+02 9.999999999764379588e-01 9.999997695633651151e-01 9.999993116734299248e-01
1.069050000000000011e+02 9.999999999764412895e-01 9.999997695823634736e-01 9.999993117108754159e-01
1.069099999999999966e+02 9.999999999764446201e-01 9.999997696012569159e-01 9.999993117481138505e-01
1.069150000000000063e+02 9.999999999764478398e-01 9.999997696200454422e-01 9.999993117851451174e-01
1.069200000000000017e+02 9.999999999764510594e-01 9.999997696387290524e-01 9.999993118219692168e-01
1.069249999999999972e+02 9.999999999764542791e-01 9.999997696573077466e-01 9.999993118585861485e-01
1.069300000000000068e+02 9.999999999764574987e-01 9.999997696757815246e-01 9.999993118949959126e-01
1.069350000000000023e+02 9.999999999764607184e-01 9.999997696941503866e-01 9.999993119311983980e-01
1.069399999999999977e+02 9.999999999764639380e-01 9.999997697124143325e-01 9.999993119671937158e-01
1.069450000000000074e+02 9.999999999764670466e-01 9.999997697305732514e-01 9.999993120029817550e-01
1.069500000000000028e+02 9.999999999764701553e-01 9.999997697486272541e-01 9.999993120385624046e-01
1.069549999999999983e+02 9.999999999764732639e-01 9.999997697665763408e-01 9.999993120739357755e-01
1.069600000000000080e+02 9.999999999764763725e-01 9.999997697844204003e-01 9.999993121091017567e-01
1.069650000000000034e+02 9.999999999764794811e-01 9.999997698021594328e-01 9.999993121440603483e-01
1.069699999999999989e+02 9.999999999764825898e-01 9.999997698197935492e-01 9.999993121788115502e-01
1.069750000000000085e+02 9.999999999764856984e-01 9.999997698373226385e-01 9.999993122133553625e-01
1.069800000000000040e+02 9.999999999764886960e-01 9.999997698547467007e-01 9.999993122476916740e-01
1.069849999999999994e+02 9.999999999764916936e-01 9.999997698720658468e-01 9.999993122818204849e-01
1.069900000000000091e+02 9.999999999764946912e-01 9.999997698892799658e-01 9.999993123157417951e-01
1.069950000000000045e+02 9.999999999764976888e-01 9.999997699063890577e-01 9.999993123494554936e-01
1.070000000000000000e+02 9.999999999765006864e-01 9.999997699233931225e-01 9.999993123829616914e-01
1.070049999999999955e+02 9.999999999765036840e-01 9.999997699402921603e-01 9.999993124162602776e-01
1.070100000000000051e+02 9.999999999765065706e-01 9.999997699570861709e-01 9.999993124493512520e-01
1.070150000000000006e+02 9.999999999765094572e-01 9.999997699737751544e-01 9.999993124822346147e-01
1.070199999999999960e+02 9.999999999765123437e-01 9.999997699903591108e-01 9.999993125149102546e-01
1.070250000000000057e+02 9.999999999765152303e-01 9.999997700068379292e-01 9.999993125473781719e-01
1.070300000000000011e+02 9.999999999765181169e-01 9.999997700232117204e-01 9.999993125796383664e-01
1.070349999999999966e+02 9.999999999765210035e-01 9.999997700394804845e-01 9.999993126116908382e-01
1.070400000000000063e+02 9.999999999765237790e-01 9.999997700556441105e-01 9.999993126435355872e-01
1.070450000000000017e+02 9.999999999765265546e-01 9.999997700717027094e-01 9.999993126751725026e-01
1.070499999999999972e+02 9.999999999765293301e-01 9.999997700876562812e-01 9.999993127066015841e-01
1.070550000000000068e+02 9.999999999765321057e-01 9.999997701035047148e-01 9.999993127378228319e-01
1.070600000000000023e+02 9.999999999765348813e-01 9.999997701192480104e-01 9.999993127688362460e-01
